,Board Name,Board Type,School Name,School Type,School Special Condition Code,School Level,School Language,Grade Range,City,Province,Enrolment,Percentage of Students Whose First Language Is Not English,Percentage of Students Whose First Language Is Not French,Percentage of Students Who Are New to Canada from a Non-English Speaking Country,Percentage of Students Who Are New to Canada from a Non-French Speaking Country,Percentage of Students Receiving Special Education Services,Percentage of Students Identified as Gifted,Percentage of Grade 3 Students Achieving the Provincial Standard in Reading,Change in Grade 3 Reading Achievement Over Three Years,Percentage of Grade 3 Students Achieving the Provincial Standard in Writing,Change in Grade 3 Writing Achievement Over Three Years,Percentage of Grade 3 Students Achieving the Provincial Standard in Mathematics,Change in Grade 3 Mathematics Achievement Over Three Years,Percentage of Grade 6 Students Achieving the Provincial Standard in Reading,Change in Grade 6 Reading Achievement Over Three Years,Percentage of Grade 6 Students Achieving the Provincial Standard in Writing,Change in Grade 6 Writing Achievement Over Three Years,Percentage of Grade 6 Students Achieving the Provincial Standard in Mathematics,Change in Grade 6 Mathematics Achievement Over Three Years,Percentage of School-Aged Children Who Live in Low-Income Households,"Percentage of Students Whose Parents Have No Degree, Diploma or Certificate"
2272,Ottawa CSB,Cath Dist Sch Brd (E/F),St Anne Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Kanata,Ontario,765,0.17,0.99,0.05,0.05,0.15,0.0,0.86,6,0.93,13,0.78,6,0.95,-1,0.95,2,0.64,-14,0.07,0.01
2273,Ottawa CSB,Cath Dist Sch Brd (E/F),St Anthony Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,140,0.55,0.95,0.1,0.15,0.25,0.0,0.92,7,0.92,2,0.67,2,0.83,6,0.75,-2,0.33,-12,0.35,0.15
2274,Ottawa CSB,Cath Dist Sch Brd (E/F),St Augustine Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,195,0.15,1.0,0.1,0.1,0.15,0.0,0.72,10,0.69,0,0.48,-6,0.85,3,0.85,9,0.45,16,0.2,0.1
2275,Ottawa CSB,Cath Dist Sch Brd (E/F),St Bernard Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,470,0.2,1.0,0.15,0.15,0.1,0.0,0.76,3,0.75,8,0.65,0,0.84,9,0.87,2,0.41,2,0.3,0.1
2276,Ottawa CSB,Cath Dist Sch Brd (E/F),St Brigid Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,255,0.35,0.9,0.3,0.3,0.1,0.0,0.75,-10,0.5,-41,0.45,-13,0.47,-39,0.47,-26,0.16,-16,0.35,0.1
2277,Ottawa CSB,Cath Dist Sch Brd (E/F),St Catherine Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Metcalfe,Ontario,175,0.1,1.0,0.0,0.0,0.1,0.0,0.77,6,0.82,0,0.55,-4,0.91,0,0.95,0,0.5,5,0.05,0.0
2278,Ottawa CSB,Cath Dist Sch Brd (E/F),St Clare Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Orleans,Ontario,335,0.05,0.95,0.0,0.05,0.1,0.0,0.83,-4,0.87,-2,0.74,-6,0.89,-4,0.89,-2,0.61,-9,0.0,0.0
2279,Ottawa CSB,Cath Dist Sch Brd (E/F),St Daniel Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,185,0.1,1.0,0.1,0.1,0.2,0.0,0.89,8,0.89,12,0.73,-4,0.75,-19,0.83,-5,0.46,27,0.2,0.0
2280,Ottawa CSB,Cath Dist Sch Brd (E/F),St Elizabeth Ann Seton Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,485,0.1,1.0,0.0,0.05,0.1,0.0,0.81,-8,0.67,-12,0.51,-15,0.86,-1,0.81,-6,0.62,11,0.1,0.05
2281,Ottawa CSB,Cath Dist Sch Brd (E/F),St Elizabeth Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,365,0.3,0.95,0.2,0.3,0.15,0.0,0.64,0,0.54,-8,0.41,-10,0.83,21,0.78,27,0.41,23,0.5,0.15
2282,Ottawa CSB,Cath Dist Sch Brd (E/F),St Emily (Elementary) Separate School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,635,0.24,0.98,0.06,0.06,0.09,0.0,0.84,6,0.82,-8,0.72,-6,0.86,-4,0.84,-3,0.57,-9,0.11,0.02
2283,Ottawa CSB,Cath Dist Sch Brd (E/F),St Francis of Assisi Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Orleans,Ontario,375,0.1,1.0,0.05,0.05,0.15,0.0,0.79,-1,0.79,10,0.53,-8,0.86,-6,0.86,-3,0.56,6,0.1,0.05
2284,Ottawa CSB,Cath Dist Sch Brd (E/F),St George Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,405,0.15,1.0,0.1,0.1,0.1,0.0,0.89,-5,0.79,5,0.74,-4,0.97,5,0.97,12,0.69,-3,0.15,0.05
2285,Ottawa CSB,Cath Dist Sch Brd (E/F),St Gregory Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,350,0.2,1.0,0.15,0.15,0.15,0.0,0.89,-2,0.89,-5,0.89,-5,0.92,-8,0.97,-3,0.74,-26,0.15,0.0
2286,Ottawa CSB,Cath Dist Sch Brd (E/F),St Isidore Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Kanata,Ontario,365,0.1,0.95,0.05,0.05,0.15,0.0,0.94,7,0.84,-10,0.78,-1,0.88,-8,0.83,-10,0.65,4,0.1,0.0
2287,Ottawa CSB,Cath Dist Sch Brd (E/F),St James Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Kanata,Ontario,380,0.05,1.0,0.0,0.0,0.1,0.0,0.92,2,0.87,-1,0.85,11,0.92,-5,0.95,6,0.69,2,0.1,0.0
2288,Ottawa CSB,Cath Dist Sch Brd (E/F),St Jerome Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Gloucester,Ontario,640,0.19,0.99,0.03,0.04,0.13,0.0,0.92,-2,0.9,-1,0.78,-3,0.85,0,0.84,-10,0.57,9,0.06,0.0
2289,Ottawa CSB,Cath Dist Sch Brd (E/F),St John the Apostle Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,335,0.2,1.0,0.1,0.05,0.2,0.0,0.79,-1,0.9,14,0.69,13,0.86,-9,0.89,-6,0.65,0,0.15,0.0
2292,Ottawa CSB,Cath Dist Sch Brd (E/F),St Leonard Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Manotick,Ontario,615,0.04,0.99,0.03,0.03,0.09,0.0,0.88,1,0.88,-1,0.82,0,0.87,-6,0.87,-6,0.68,0,0.05,0.01
2293,Ottawa CSB,Cath Dist Sch Brd (E/F),St Luke (Nepean) Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,445,0.2,1.0,0.05,0.05,0.15,0.0,0.86,6,0.86,3,0.69,-6,0.84,4,0.87,3,0.51,7,0.15,0.0
2294,Ottawa CSB,Cath Dist Sch Brd (E/F),St Luke (Ottawa) Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,220,0.4,0.95,0.35,0.3,0.15,0.0,0.63,8,0.58,-7,0.42,2,0.75,13,0.9,21,0.5,44,0.45,0.05
2295,Ottawa CSB,Cath Dist Sch Brd (E/F),St Marguerite d'Youville Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,360,0.2,0.95,0.1,0.05,0.25,0.0,0.74,-10,0.83,-1,0.69,-12,0.74,-6,0.72,-13,0.46,4,0.3,0.05
2298,Ottawa CSB,Cath Dist Sch Brd (E/F),St Martin de Porres Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Kanata,Ontario,615,0.21,0.99,0.08,0.08,0.12,0.0,0.82,8,0.83,11,0.59,-11,0.85,5,0.84,-6,0.48,-23,0.1,0.03
2299,Ottawa CSB,Cath Dist Sch Brd (E/F),St Mary (Gloucester) Elementary School,Catholic,Not applicable,Elementary,English,JK-6,GLOUCESTER,Ontario,365,0.05,1.0,0.0,0.05,0.1,0.0,0.8,-11,0.78,-7,0.51,-34,0.82,-2,0.77,-15,0.43,12,0.1,0.0
2302,Ottawa CSB,Cath Dist Sch Brd (E/F),St Michael (Corkery) Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Carp,Ontario,310,0.0,1.0,0.0,0.0,0.1,0.0,0.88,20,0.76,13,0.68,-6,0.88,0,0.84,-4,0.47,-21,0.05,0.0
2304,Ottawa CSB,Cath Dist Sch Brd (E/F),St Michael Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,175,0.2,1.0,0.1,0.1,0.2,0.0,0.48,36,0.64,37,0.4,36,0.4,-15,0.6,5,0.04,-1,0.65,0.2
2305,Ottawa CSB,Cath Dist Sch Brd (E/F),St Monica Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,240,0.1,1.0,0.1,0.1,0.1,0.0,0.78,-3,0.67,-19,0.56,-11,0.81,-10,0.71,-24,0.29,-21,0.15,0.0
2307,Ottawa CSB,Cath Dist Sch Brd (E/F),St Patrick Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,325,0.1,0.95,0.05,0.1,0.1,0.0,0.86,15,0.76,5,0.6,-4,0.97,9,0.91,1,0.5,5,0.05,0.05
2314,Ottawa CSB,Cath Dist Sch Brd (E/F),St Philip Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Richmond,Ontario,425,0.0,1.0,0.0,0.0,0.1,0.0,0.81,-4,0.54,-44,0.67,-12,0.95,16,0.87,-4,0.49,-12,0.05,0.0
2316,Ottawa CSB,Cath Dist Sch Brd (E/F),St Rita Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,450,0.3,0.95,0.3,0.25,0.1,0.0,0.77,-3,0.75,-9,0.58,2,0.76,-4,0.85,3,0.39,0,0.3,0.1
2317,Ottawa CSB,Cath Dist Sch Brd (E/F),St Theresa Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Cumberland,Ontario,405,0.1,1.0,0.0,0.0,0.1,0.0,0.85,-11,0.83,-15,0.64,-26,0.96,3,0.89,2,0.61,8,0.05,0.0
2318,Ottawa CSB,Cath Dist Sch Brd (E/F),St Thomas More Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,530,0.23,0.98,0.07,0.07,0.1,0.0,0.79,-6,0.81,-8,0.71,-5,0.92,3,0.9,1,0.62,-5,0.19,0.04
2319,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Benedict Elementary School,Catholic,Not applicable,Elementary,English,JK-6,NEPEAN,Ontario,555,0.3,0.99,0.09,0.09,0.07,0.0,0.93,-1,0.95,-2,0.79,-12,0.94,8,0.88,-5,0.58,-10,0.07,0.02
2320,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Brother Andre Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Gloucester,Ontario,240,0.3,0.9,0.3,0.3,0.15,0.0,0.77,-5,0.69,-10,0.64,-7,0.82,-7,0.89,-2,0.58,1,0.3,0.1
2321,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Cecilia Catholic School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,750,0.24,0.98,0.09,0.09,0.12,0.0,0.93,1,0.96,-1,0.8,-9,0.94,1,0.94,4,0.72,17,0.07,0.01
2322,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Dominic Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Cumberland,Ontario,470,0.15,1.0,0.0,0.0,0.1,0.0,0.86,6,0.83,-1,0.63,-5,0.96,3,0.94,-1,0.51,-4,0.05,0.0
2325,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Gabriel Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Kanata,Ontario,310,0.3,1.0,0.05,0.1,0.15,0.0,0.93,3,0.88,-5,0.8,-9,0.92,1,0.95,4,0.74,4,0.05,0.0
2326,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Gemma Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Ottawa,Ontario,335,0.2,1.0,0.1,0.1,0.15,0.0,0.9,11,0.93,7,0.87,23,0.89,1,0.89,-5,0.54,-8,0.2,0.0
2328,Ottawa CSB,Cath Dist Sch Brd (E/F),St. John Paul II Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Gloucester,Ontario,245,0.2,1.0,0.05,0.1,0.15,0.0,0.61,-11,0.58,-14,0.39,-23,0.71,-10,0.74,-3,0.32,-18,0.25,0.1
2329,Ottawa CSB,Cath Dist Sch Brd (E/F),St. John XXIII Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,275,0.1,1.0,0.1,0.1,0.2,0.0,0.6,-2,0.43,-10,0.33,-14,0.69,10,0.74,12,0.31,-7,0.2,0.1
2330,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Kateri Tekakwitha Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Orleans,Ontario,345,0.1,0.95,0.1,0.1,0.1,0.0,0.76,-1,0.76,10,0.66,17,0.89,-3,0.95,3,0.37,-7,0.05,0.0
2333,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Rose of Lima Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Nepean,Ontario,245,0.5,0.95,0.3,0.3,0.2,0.0,0.92,4,0.92,0,0.79,-5,0.96,29,0.89,11,0.3,0,0.45,0.1
2334,Ottawa CSB,Cath Dist Sch Brd (E/F),St. Stephen Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Stittsville,Ontario,665,0.1,0.99,0.05,0.05,0.12,0.0,0.82,-4,0.92,11,0.73,9,0.83,1,0.92,5,0.64,14,0.04,0.01
2335,Ottawa CSB,Cath Dist Sch Brd (E/F),Thomas D'Arcy McGee Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Gloucester,Ontario,165,0.3,0.95,0.1,0.15,0.25,0.0,0.68,15,0.79,26,0.58,26,0.68,-3,0.68,-3,0.28,4,0.2,0.0
2745,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),Good Shepherd Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Courtice,Ontario,530,0.06,0.99,0.0,0.01,0.11,0.0,0.72,0,0.58,-20,0.55,-12,0.7,-14,0.73,-11,0.34,0,0.07,0.02
2747,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),Holy Family Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Bowmanville,Ontario,715,0.03,1.0,0.01,0.01,0.15,0.0,0.87,11,0.75,0,0.62,5,0.77,7,0.73,-10,0.23,-4,0.1,0.02
2749,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),Immaculate Conception Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,240,0.0,1.0,0.0,0.0,0.15,0.0,0.92,-1,0.83,-10,0.62,-11,0.87,-13,0.8,9,0.37,-28,0.15,0.1
2750,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),Monsignor Leo Cleary Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Courtice,Ontario,195,0.05,1.0,0.0,0.0,0.1,0.0,0.88,-6,0.96,2,0.5,-12,0.92,-3,0.83,-17,0.5,-13,0.1,0.0
2751,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),Monsignor O'Donoghue Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,455,0.0,1.0,0.0,0.0,0.1,0.0,0.88,6,0.72,-6,0.64,-3,0.88,11,0.92,6,0.57,13,0.1,0.0
2752,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),Notre Dame Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Cobourg,Ontario,195,0.0,1.0,0.0,0.0,0.2,0.0,0.95,19,0.79,7,0.47,-22,1.0,14,1.0,33,0.67,17,0.15,0.0
2753,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Alphonsus Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,225,0.0,1.0,0.05,0.05,0.2,0.0,0.52,-5,0.52,-19,0.19,-13,0.64,-18,0.64,-9,0.07,-20,0.2,0.1
2754,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Anne Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,585,0.03,1.0,0.02,0.02,0.13,0.0,0.74,9,0.75,24,0.53,6,0.81,1,0.76,4,0.31,-5,0.23,0.04
2755,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Anthony Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Port Hope,Ontario,360,0.0,1.0,0.0,0.0,0.15,0.0,0.53,-19,0.31,-46,0.44,0,0.81,8,0.74,-14,0.19,-40,0.15,0.0
2756,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Catherine Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,720,0.04,1.0,0.0,0.0,0.13,0.0,0.83,-1,0.77,4,0.45,-19,0.79,-5,0.85,0,0.53,-6,0.12,0.02
2757,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Dominic Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Lindsay,Ontario,405,0.0,0.95,0.0,0.0,0.2,0.0,0.55,-27,0.39,-45,0.42,-24,0.71,-18,0.62,-19,0.35,-23,0.15,0.05
2758,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Elizabeth Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Bowmanville,Ontario,585,0.03,1.0,0.01,0.0,0.14,0.01,0.56,-20,0.55,-9,0.43,-6,0.6,-24,0.61,-19,0.26,-21,0.08,0.01
2759,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Francis of Assisi Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Newcastle,Ontario,505,0.03,1.0,0.0,0.0,0.18,0.01,0.58,-18,0.47,-23,0.42,-19,0.73,-7,0.85,-5,0.31,-14,0.08,0.02
2760,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. John Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,285,0.0,1.0,0.0,0.05,0.2,0.0,0.77,2,0.77,6,0.51,-11,0.68,1,0.68,15,0.27,0,0.25,0.05
2761,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. John Paul II Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Lindsay,Ontario,185,0.0,1.0,0.0,0.0,0.25,0.0,0.94,44,0.69,27,0.56,25,0.67,0,0.81,-9,0.43,5,0.15,0.05
2762,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Joseph Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Douro,Ontario,245,0.0,1.0,0.0,0.0,0.15,0.0,0.88,10,0.83,0,0.75,14,0.91,-4,0.91,1,0.61,-9,0.1,0.0
2763,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Joseph Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Cobourg,Ontario,180,0.05,1.0,0.0,0.0,0.35,0.0,0.59,21,0.5,6,0.18,-20,0.58,1,0.47,-10,0.05,-17,0.2,0.05
2764,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Joseph Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Bowmanville,Ontario,525,0.04,0.98,0.01,0.0,0.08,0.0,0.64,-13,0.58,-32,0.38,-27,0.86,-11,0.9,0,0.52,7,0.08,0.01
2765,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Luke Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Lindsay,Ontario,180,0.05,1.0,0.0,0.05,0.2,0.0,0.77,17,0.54,7,0.46,6,0.78,-10,0.61,-14,0.22,-24,0.1,0.0
2766,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Martin Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Ennismore,Ontario,375,0.0,1.0,0.0,0.0,0.1,0.0,0.69,-3,0.67,-17,0.64,-8,0.74,6,0.68,-10,0.29,7,0.15,0.0
2767,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Mary Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Grafton,Ontario,280,0.05,1.0,0.0,0.0,0.25,0.0,0.89,33,0.8,27,0.6,19,0.83,-5,0.92,17,0.29,-4,0.1,0.0
2768,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Mary Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Campbellford,Ontario,300,0.0,1.0,0.0,0.0,0.2,0.0,0.58,-21,0.65,-18,0.46,-30,0.78,2,0.84,8,0.28,-13,0.2,0.05
2771,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Michael Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Cobourg,Ontario,175,0.05,1.0,0.0,0.0,0.1,0.0,0.74,3,0.74,13,0.32,-13,0.67,-23,0.83,-12,0.5,-10,0.1,0.05
2772,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Mother Teresa Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Courtice,Ontario,395,0.1,1.0,0.0,0.0,0.2,0.0,0.75,-11,0.75,-11,0.58,-21,0.67,-24,0.8,-8,0.44,-24,0.1,0.05
2773,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Patrick Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,245,0.05,1.0,0.0,0.0,0.25,0.0,0.56,-11,0.4,-14,0.6,31,0.54,-31,0.85,15,0.23,-18,0.25,0.1
2774,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Paul Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Norwood,Ontario,300,0.0,1.0,0.0,0.0,0.2,0.0,0.81,-16,0.93,3,0.67,-19,0.67,-18,0.58,-27,0.17,-50,0.15,0.0
2775,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Paul Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Lakefield,Ontario,185,0.0,1.0,0.0,0.0,0.2,0.0,0.91,11,0.82,-11,0.45,5,0.79,-16,0.93,13,0.29,-1,0.15,0.05
2776,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Paul Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,330,0.0,1.0,0.05,0.0,0.2,0.0,0.97,30,0.92,13,0.75,11,0.78,-4,0.7,-10,0.35,-16,0.15,0.05
2779,Peterborough Victoria Northum Clarington CDSB,Cath Dist Sch Brd (E/F),St. Teresa Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Peterborough,Ontario,290,0.0,1.0,0.0,0.0,0.1,0.0,0.74,4,0.7,-4,0.7,5,0.91,14,0.81,1,0.38,-22,0.15,0.0
2863,Renfrew County CDSB,Cath Dist Sch Brd (E/F),Cathedral Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Pembroke,Ontario,125,0.0,1.0,0.0,0.0,0.2,0.0,0.77,12,0.69,-19,0.62,-9,0.79,-14,0.79,-8,0.5,3,0.2,0.1
2866,Renfrew County CDSB,Cath Dist Sch Brd (E/F),Our Lady of Fatima Separate School,Catholic,Not applicable,Elementary,English,JK-8,Renfrew,Ontario,285,0.0,1.0,0.0,0.0,0.1,0.0,0.86,0,0.86,-6,0.86,5,0.88,2,0.95,9,0.53,17,0.25,0.1
2868,Renfrew County CDSB,Cath Dist Sch Brd (E/F),Our Lady of Lourdes Separate School,Catholic,Not applicable,Elementary,English,JK-8,Pembroke,Ontario,360,0.0,1.0,0.0,0.0,0.2,0.0,0.77,-12,0.77,-6,0.55,-20,0.97,3,0.94,10,0.31,-44,0.15,0.0
2869,Renfrew County CDSB,Cath Dist Sch Brd (E/F),Our Lady of Sorrows Separate School,Catholic,Not applicable,Elementary,English,JK-8,Petawawa,Ontario,295,0.0,1.0,0.0,0.0,0.15,0.0,0.88,21,0.79,5,0.71,4,0.96,26,0.96,35,0.54,30,0.05,0.0
2870,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St Andrew's Separate School,Catholic,Not applicable,Elementary,English,JK-8,Killaloe,Ontario,120,0.0,1.0,0.0,0.0,0.25,0.0,0.92,-1,0.67,-33,0.5,-36,0.92,-8,1.0,0,0.58,-34,0.25,0.0
2872,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St Francis of Assisi Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Petawawa,Ontario,345,0.05,0.95,0.0,0.0,0.2,0.0,0.91,6,0.94,0,0.85,6,0.85,5,0.97,22,0.27,-8,0.05,0.0
2873,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St James Separate School,Catholic,Not applicable,Elementary,English,JK-8,Eganville,Ontario,110,0.0,1.0,0.0,0.0,0.2,0.0,0.7,-3,0.6,-31,0.3,-25,0.83,0,1.0,25,0.42,-25,0.15,0.0
2874,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St John Bosco Separate School,Catholic,Not applicable,Elementary,English,JK-8,Barry's Bay,Ontario,180,0.0,1.0,0.0,0.0,0.05,0.0,0.8,36,0.75,44,0.6,16,0.9,-10,1.0,7,0.9,26,0.2,0.15
2876,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St Joseph's Separate School,Catholic,Not applicable,Elementary,English,JK-8,Arnprior,Ontario,400,0.05,0.95,0.0,0.0,0.2,0.0,0.9,-4,0.81,-6,0.79,8,0.83,-14,0.6,-34,0.37,-38,0.2,0.05
2878,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St Mary's Our Lady of Good Counsel Separate School,Catholic,Not applicable,Elementary,English,JK-8,Deep River,Ontario,235,0.0,1.0,0.0,0.0,0.2,0.0,0.76,-19,0.69,-31,0.41,-59,0.89,7,0.92,-3,0.5,-18,0.1,0.0
2880,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St Thomas the Apostle Separate School,Catholic,Not applicable,Elementary,English,JK-8,Renfrew,Ontario,260,0.0,1.0,0.0,0.0,0.2,0.0,0.89,-11,0.86,-14,0.57,-38,0.95,-1,0.86,-14,0.91,-1,0.2,0.0
2881,Renfrew County CDSB,Cath Dist Sch Brd (E/F),St. John XXIII Separate School,Catholic,Not applicable,Elementary,English,JK-6,Arnprior,Ontario,290,0.0,1.0,0.0,0.0,0.1,0.0,0.97,-1,1.0,0,0.9,-5,1.0,3,1.0,3,0.81,-13,0.2,0.05
3015,Simcoe Muskoka CDSB,Cath Dist Sch Brd (E/F),Canadian Martyrs Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Penetanguishene,Ontario,215,0.0,1.0,0.0,0.0,0.4,0.0,0.73,15,0.73,10,0.55,-8,0.58,-3,0.73,21,0.15,-2,0.25,0.05
